sender_account,receiver_account,transaction_amount,timestamp,is_fraud
N_000040,N_001820,244.07,2023-01-02 18:00:00,0
M_DOR_000150,N_001970,1000.0,2023-01-02 18:00:00,1
N_001771,N_000755,1569.79,2023-01-02 18:00:00,0
M_DOR_000079,N_001997,518.67,2023-01-02 18:00:00,1
N_000042,M_REC_000421,73.89,2023-01-02 18:00:00,1
N_000136,N_000596,342.31,2023-01-02 18:00:00,0
N_000007,M_REC_000400,145.99,2023-01-02 18:00:00,1
M_DOR_000427,N_001962,497.41,2023-01-02 19:00:00,1
M_DOR_000025,N_001984,1000.0,2023-01-02 19:00:00,1
M_DOR_000095,N_001987,169.72,2023-01-02 19:00:00,1
N_000575,N_000963,3038.48,2023-01-02 19:00:00,0
M_DOR_000232,N_001970,1000.0,2023-01-02 19:00:00,1
N_000026,M_REC_000409,122.49,2023-01-02 19:00:00,1
M_DOR_000457,N_001988,538.25,2023-01-02 19:00:00,1
N_000320,N_001413,547.53,2023-01-02 20:00:00,0
N_001283,N_000748,1024.62,2023-01-02 20:00:00,0
N_000543,N_000500,584.06,2023-01-02 20:00:00,0
N_000320,N_001647,5000.0,2023-01-02 20:00:00,0
N_000015,M_REC_000503,36.7,2023-01-02 20:00:00,1
M_DOR_000070,N_001976,240.07,2023-01-02 20:00:00,1
M_DOR_000201,N_001970,50.0,2023-01-02 20:00:00,1
N_000493,N_001086,1716.09,2023-01-02 20:00:00,0
M_DOR_000005,N_001967,85.59,2023-01-02 20:00:00,1
N_000036,N_001385,28.4,2023-01-02 20:00:00,0
N_000639,N_001929,92.35,2023-01-02 20:00:00,0
N_000123,N_001442,352.78,2023-01-02 20:00:00,0
N_000035,M_REC_000030,98.88,2023-01-02 20:00:00,1
M_DOR_000529,N_001970,208.38,2023-01-02 20:00:00,1
N_000488,N_000835,53.26,2023-01-02 21:00:00,0
M_DOR_000434,N_001967,1000.0,2023-01-02 21:00:00,1
M_DOR_000263,N_001981,66.16,2023-01-02 21:00:00,1
N_000125,N_000544,601.42,2023-01-02 21:00:00,0
M_DOR_000176,N_001972,1000.0,2023-01-02 21:00:00,1
M_DOR_000233,N_001952,1000.0,2023-01-02 21:00:00,1
N_000016,M_REC_000059,107.32,2023-01-02 21:00:00,1
N_000031,M_REC_000361,93.45,2023-01-02 21:00:00,1
M_DOR_000292,N_001972,1000.0,2023-01-02 21:00:00,1
M_DOR_000345,N_001974,50.0,2023-01-02 21:00:00,1
M_DOR_000153,N_001999,167.86,2023-01-02 21:00:00,1
N_000017,M_REC_000124,114.94,2023-01-02 21:00:00,1
N_000019,M_REC_000236,75.37,2023-01-02 21:00:00,1
N_001392,N_000982,89.48,2023-01-02 21:00:00,0
M_DOR_000526,N_001968,1000.0,2023-01-02 21:00:00,1
M_DOR_000352,N_001994,1000.0,2023-01-02 22:00:00,1
M_DOR_000566,N_001968,1000.0,2023-01-02 22:00:00,1
N_001047,N_000027,5000.0,2023-01-02 22:00:00,0
N_001865,N_001702,3144.99,2023-01-02 22:00:00,0
M_DOR_000357,N_001954,1000.0,2023-01-02 22:00:00,1
N_000782,N_001745,252.11,2023-01-02 22:00:00,0
N_000527,N_000387,3941.66,2023-01-02 22:00:00,0
M_DOR_000447,N_001958,1000.0,2023-01-02 22:00:00,1
M_DOR_000405,N_001957,447.04,2023-01-02 22:00:00,1
N_000813,N_000834,716.68,2023-01-02 22:00:00,0
N_000134,N_001890,1513.26,2023-01-02 22:00:00,0
N_000922,N_001365,165.64,2023-01-02 23:00:00,0
M_DOR_000406,N_001990,298.92,2023-01-02 23:00:00,1
M_DOR_000313,N_001971,348.31,2023-01-02 23:00:00,1
N_001665,N_001477,2636.09,2023-01-02 23:00:00,0
N_000008,M_EXT_000387,2000.0,2023-01-03 00:00:00,1
M_DOR_000290,N_001950,1000.0,2023-01-03 00:00:00,1
N_000009,M_EXT_000479,242.25,2023-01-03 00:00:00,1
N_001834,N_001453,29.12,2023-01-03 00:00:00,0
N_000043,M_EXT_000360,1651.34,2023-01-03 00:00:00,1
N_000019,M_REC_000476,108.68,2023-01-03 00:00:00,1
N_000334,N_001090,1564.21,2023-01-03 00:00:00,0
N_000000,M_EXT_000410,1064.2,2023-01-03 00:00:00,1
N_000022,M_REC_000549,51.36,2023-01-03 00:00:00,1
N_000043,M_EXT_000366,100.0,2023-01-03 00:00:00,1
N_000019,M_REC_000004,10.96,2023-01-03 00:00:00,1
N_000318,N_000621,19.05,2023-01-03 00:00:00,0
N_000039,N_001438,396.65,2023-01-03 00:00:00,0
N_000001,M_EXT_000528,711.06,2023-01-03 00:00:00,1
N_000007,M_EXT_000526,100.0,2023-01-03 00:00:00,1
N_001392,N_000911,5000.0,2023-01-03 00:00:00,0
M_DOR_000521,N_001968,1000.0,2023-01-03 00:00:00,1
N_000027,M_REC_000318,173.73,2023-01-03 00:00:00,1
N_000040,M_EXT_000121,2000.0,2023-01-03 00:00:00,1
N_000647,N_000269,172.92,2023-01-03 00:00:00,0
N_001769,N_001074,749.01,2023-01-03 00:00:00,0
N_000023,M_EXT_000180,353.83,2023-01-03 00:00:00,1
N_000003,M_EXT_000048,569.29,2023-01-03 00:00:00,1
N_000031,M_EXT_000221,237.38,2023-01-03 00:00:00,1
N_000017,M_EXT_000021,355.7,2023-01-03 00:00:00,1
N_000019,M_EXT_000130,107.71,2023-01-03 00:00:00,1
N_000358,N_001216,393.24,2023-01-03 00:00:00,0
N_000017,M_EXT_000143,1053.08,2023-01-03 00:00:00,1
N_000035,M_EXT_000252,183.62,2023-01-03 00:00:00,1
N_000004,M_EXT_000273,2000.0,2023-01-03 00:00:00,1
N_000030,M_EXT_000024,516.72,2023-01-03 00:00:00,1
N_000024,M_EXT_000239,2000.0,2023-01-03 00:00:00,1
N_000046,M_EXT_000144,841.59,2023-01-03 00:00:00,1
N_000024,M_EXT_000159,767.75,2023-01-03 00:00:00,1
N_001923,N_000724,468.45,2023-01-03 00:00:00,0
N_000044,M_EXT_000077,185.12,2023-01-03 00:00:00,1
N_000061,N_000067,145.9,2023-01-03 00:00:00,0
N_000043,M_EXT_000078,1925.83,2023-01-03 00:00:00,1
N_000047,M_EXT_000037,100.0,2023-01-03 00:00:00,1
N_000035,M_EXT_000286,2000.0,2023-01-03 00:00:00,1
N_001500,N_001684,3385.85,2023-01-03 01:00:00,0
N_000874,N_000486,3717.47,2023-01-03 01:00:00,0
M_DOR_000436,N_001957,97.74,2023-01-03 01:00:00,1
N_001340,N_001935,59.58,2023-01-03 02:00:00,0
M_DOR_000258,N_001974,1000.0,2023-01-03 02:00:00,1
M_DOR_000563,N_001952,1000.0,2023-01-03 02:00:00,1
M_DOR_000540,N_001953,568.42,2023-01-03 02:00:00,1
N_000031,M_REC_000434,35.71,2023-01-03 02:00:00,1
M_DOR_000074,N_001983,1000.0,2023-01-03 02:00:00,1
M_DOR_000577,N_001984,517.92,2023-01-03 02:00:00,1
N_001296,N_000712,688.07,2023-01-03 02:00:00,0
N_001249,N_001354,2409.68,2023-01-03 02:00:00,0
N_000026,M_REC_000375,85.66,2023-01-03 02:00:00,1
N_000862,N_001524,2251.12,2023-01-03 03:00:00,0
M_DOR_000404,N_001983,511.2,2023-01-03 03:00:00,1
N_000655,N_001084,685.98,2023-01-03 03:00:00,0
N_000039,M_REC_000463,95.0,2023-01-03 03:00:00,1
N_000210,N_001552,346.45,2023-01-03 03:00:00,0
M_DOR_000062,N_001961,91.6,2023-01-03 03:00:00,1
N_000935,N_000986,5000.0,2023-01-03 03:00:00,0
M_DOR_000320,N_001972,78.23,2023-01-03 03:00:00,1
N_001622,N_001979,100.99,2023-01-03 03:00:00,0
N_001877,N_001471,228.8,2023-01-03 03:00:00,0
N_000458,N_000097,156.42,2023-01-03 04:00:00,0
M_DOR_000060,N_001992,1000.0,2023-01-03 04:00:00,1
M_DOR_000207,N_001955,214.45,2023-01-03 04:00:00,1
M_DOR_000523,N_001975,144.5,2023-01-03 04:00:00,1
N_001598,N_000323,203.42,2023-01-03 04:00:00,0
M_DOR_000048,N_001959,72.01,2023-01-03 04:00:00,1
N_000168,N_000168,241.71,2023-01-03 04:00:00,0
M_DOR_000001,N_001977,599.17,2023-01-03 04:00:00,1
M_DOR_000354,N_001979,654.65,2023-01-03 04:00:00,1
N_000572,N_001107,304.84,2023-01-03 05:00:00,0
M_DOR_000279,N_001954,599.07,2023-01-03 05:00:00,1
M_DOR_000538,N_001950,1000.0,2023-01-03 05:00:00,1
M_DOR_000343,N_001982,50.0,2023-01-03 05:00:00,1
N_000281,N_001436,431.48,2023-01-03 05:00:00,0
N_000303,N_001463,77.28,2023-01-03 05:00:00,0
M_DOR_000140,N_001985,304.76,2023-01-03 05:00:00,1
N_000015,M_REC_000461,134.3,2023-01-03 05:00:00,1
N_000254,N_000039,20.74,2023-01-03 05:00:00,0
M_DOR_000446,N_001967,810.26,2023-01-03 05:00:00,1
N_000754,N_001061,458.7,2023-01-03 05:00:00,0
N_000037,M_REC_000029,69.88,2023-01-03 05:00:00,1
M_DOR_000314,N_001970,1000.0,2023-01-03 05:00:00,1
M_DOR_000496,N_001977,334.22,2023-01-03 05:00:00,1
N_001841,N_000615,150.17,2023-01-03 06:00:00,0
M_DOR_000322,N_001955,1000.0,2023-01-03 06:00:00,1
N_001203,N_000247,158.02,2023-01-03 06:00:00,0
N_000003,M_REC_000011,161.95,2023-01-03 06:00:00,1
M_DOR_000267,N_001966,1000.0,2023-01-03 06:00:00,1
M_DOR_000225,N_001956,1000.0,2023-01-03 06:00:00,1
N_000766,N_000366,188.32,2023-01-03 06:00:00,0
M_DOR_000379,N_001964,297.41,2023-01-03 07:00:00,1
N_000714,N_000660,1322.95,2023-01-03 07:00:00,0
N_000418,N_001797,5000.0,2023-01-03 07:00:00,0
N_001854,N_001910,293.75,2023-01-03 07:00:00,0
N_000850,N_001722,467.05,2023-01-03 07:00:00,0
N_000683,N_000288,10.0,2023-01-03 07:00:00,0
M_DOR_000421,N_001988,212.52,2023-01-03 07:00:00,1
M_DOR_000503,N_001999,1000.0,2023-01-03 07:00:00,1
N_000009,M_REC_000530,194.69,2023-01-03 07:00:00,1
N_000188,N_001205,418.56,2023-01-03 07:00:00,0
M_DOR_000138,N_001960,50.0,2023-01-03 07:00:00,1
N_001432,N_001985,1107.29,2023-01-03 07:00:00,0
N_000354,N_001231,1396.25,2023-01-03 07:00:00,0
N_001727,N_001293,24.74,2023-01-03 07:00:00,0
M_DOR_000128,N_001968,58.85,2023-01-03 07:00:00,1
M_DOR_000534,N_001997,1000.0,2023-01-03 08:00:00,1
N_000009,M_REC_000504,51.02,2023-01-03 08:00:00,1
N_000047,M_REC_000315,35.96,2023-01-03 08:00:00,1
M_DOR_000029,N_001977,1000.0,2023-01-03 08:00:00,1
N_000040,M_REC_000389,175.55,2023-01-03 08:00:00,1
N_000263,N_000406,1266.98,2023-01-03 08:00:00,0
M_DOR_000466,N_001956,374.8,2023-01-03 08:00:00,1
N_001480,N_001173,92.92,2023-01-03 08:00:00,0
M_DOR_000031,N_001965,619.87,2023-01-03 08:00:00,1
N_001268,N_000102,114.96,2023-01-03 08:00:00,0
N_000930,N_000035,4471.35,2023-01-03 09:00:00,0
N_001379,N_000591,93.54,2023-01-03 09:00:00,0
M_DOR_000288,N_001960,370.38,2023-01-03 09:00:00,1
M_DOR_000406,N_001982,396.7,2023-01-03 09:00:00,1
N_001434,N_001676,5000.0,2023-01-03 09:00:00,0
M_DOR_000150,N_001992,1000.0,2023-01-03 09:00:00,1
N_001783,N_001254,5000.0,2023-01-03 09:00:00,0
M_DOR_000422,N_001978,1000.0,2023-01-03 09:00:00,1
N_000068,N_001235,125.07,2023-01-03 09:00:00,0
N_000005,M_REC_000128,131.83,2023-01-03 09:00:00,1
N_000021,M_REC_000234,87.44,2023-01-03 09:00:00,1
N_000019,M_REC_000166,67.65,2023-01-03 09:00:00,1
N_000404,N_001741,2248.89,2023-01-03 09:00:00,0
N_000046,M_REC_000173,183.46,2023-01-03 09:00:00,1
N_001655,N_000813,5000.0,2023-01-03 09:00:00,0
N_000212,N_000639,341.9,2023-01-03 10:00:00,0
N_001229,N_000593,1646.69,2023-01-03 10:00:00,0
N_000277,N_000607,192.06,2023-01-03 10:00:00,0
N_001719,N_001420,2303.51,2023-01-03 10:00:00,0
N_001119,N_001913,5000.0,2023-01-03 10:00:00,0
N_001436,N_000800,240.86,2023-01-03 11:00:00,0
N_001932,N_000632,2609.45,2023-01-03 11:00:00,0
N_000117,N_001281,729.95,2023-01-03 11:00:00,0
N_000027,N_001135,3606.25,2023-01-03 11:00:00,0
N_000000,M_REC_000549,141.79,2023-01-03 11:00:00,1
N_000035,M_REC_000290,119.84,2023-01-03 11:00:00,1
N_001647,N_000340,1051.05,2023-01-03 11:00:00,0
M_DOR_000214,N_001985,1000.0,2023-01-03 11:00:00,1
N_000748,N_001019,1655.14,2023-01-03 11:00:00,0
M_DOR_000599,N_001988,1000.0,2023-01-03 12:00:00,1
N_001756,N_000124,529.39,2023-01-03 12:00:00,0
N_000029,M_REC_000097,57.73,2023-01-03 12:00:00,1
N_000003,M_REC_000544,50.99,2023-01-03 12:00:00,1
N_001269,N_000263,5000.0,2023-01-03 12:00:00,0
N_000028,M_REC_000507,187.1,2023-01-03 12:00:00,1
N_000004,M_REC_000126,142.9,2023-01-03 12:00:00,1
N_000011,M_REC_000091,91.63,2023-01-03 12:00:00,1
N_001357,N_000208,1454.58,2023-01-03 13:00:00,0
M_DOR_000382,N_001960,200.04,2023-01-03 13:00:00,1
N_001623,N_000644,3988.95,2023-01-03 13:00:00,0
M_DOR_000228,N_001958,1000.0,2023-01-03 13:00:00,1
N_000034,M_REC_000065,131.19,2023-01-03 13:00:00,1
M_DOR_000229,N_001990,379.36,2023-01-03 13:00:00,1
N_001152,N_001628,311.47,2023-01-03 13:00:00,0
N_001499,N_001173,1155.87,2023-01-03 13:00:00,0
N_001999,N_001222,5000.0,2023-01-03 13:00:00,0
M_DOR_000306,N_001960,294.54,2023-01-03 13:00:00,1
M_DOR_000506,N_001968,1000.0,2023-01-03 13:00:00,1
N_000790,N_000692,150.82,2023-01-03 13:00:00,0
M_DOR_000459,N_001974,89.21,2023-01-03 13:00:00,1
N_000046,M_REC_000017,34.21,2023-01-03 13:00:00,1
M_DOR_000196,N_001968,575.08,2023-01-03 13:00:00,1
M_DOR_000572,N_001965,1000.0,2023-01-03 13:00:00,1
M_DOR_000235,N_001963,598.82,2023-01-03 13:00:00,1
M_DOR_000188,N_001968,54.47,2023-01-03 13:00:00,1
M_DOR_000560,N_001987,104.82,2023-01-03 14:00:00,1
M_DOR_000099,N_001951,1000.0,2023-01-03 14:00:00,1
M_DOR_000374,N_001965,850.72,2023-01-03 14:00:00,1
M_DOR_000330,N_001969,1000.0,2023-01-03 14:00:00,1
N_000025,M_REC_000166,46.16,2023-01-03 14:00:00,1
N_000041,M_REC_000109,167.82,2023-01-03 14:00:00,1
M_DOR_000264,N_001992,1000.0,2023-01-03 14:00:00,1
N_000951,N_001954,264.0,2023-01-03 14:00:00,0
M_DOR_000510,N_001967,468.69,2023-01-03 14:00:00,1
N_000020,M_REC_000093,114.04,2023-01-03 14:00:00,1
M_DOR_000179,N_001995,1000.0,2023-01-03 14:00:00,1
N_001910,N_001670,63.8,2023-01-03 14:00:00,0
M_DOR_000466,N_001970,1000.0,2023-01-03 14:00:00,1
M_DOR_000084,N_001989,1000.0,2023-01-03 15:00:00,1
N_000225,N_001985,2402.41,2023-01-03 15:00:00,0
M_DOR_000255,N_001962,392.13,2023-01-03 15:00:00,1
N_001464,N_000766,236.5,2023-01-03 15:00:00,0
N_000037,M_REC_000238,20.89,2023-01-03 15:00:00,1
M_DOR_000519,N_001999,231.84,2023-01-03 15:00:00,1
N_000423,N_000655,817.9,2023-01-03 15:00:00,0
N_000040,M_REC_000427,67.5,2023-01-03 15:00:00,1
M_DOR_000151,N_001973,62.03,2023-01-03 16:00:00,1
N_001212,N_001426,65.15,2023-01-03 16:00:00,0
N_000030,M_REC_000062,194.01,2023-01-03 16:00:00,1
M_DOR_000393,N_001982,189.49,2023-01-03 16:00:00,1
M_DOR_000110,N_001962,1000.0,2023-01-03 16:00:00,1
N_000776,N_000120,1431.09,2023-01-03 16:00:00,0
N_000722,N_000257,395.38,2023-01-03 16:00:00,0
N_000896,N_001909,53.82,2023-01-03 17:00:00,0
N_001960,N_001944,1239.31,2023-01-03 17:00:00,0
N_000661,N_001643,735.75,2023-01-03 17:00:00,0
M_DOR_000075,N_001970,87.33,2023-01-03 17:00:00,1
N_001472,N_001064,670.14,2023-01-03 17:00:00,0
M_DOR_000550,N_001963,1000.0,2023-01-03 18:00:00,1
M_DOR_000361,N_001961,796.28,2023-01-03 18:00:00,1
N_001155,N_000797,4097.43,2023-01-03 18:00:00,0
M_DOR_000096,N_001979,1000.0,2023-01-03 18:00:00,1
N_001633,N_000574,91.75,2023-01-03 18:00:00,0
N_000614,N_001165,61.91,2023-01-03 18:00:00,0
N_000812,N_000660,5000.0,2023-01-03 18:00:00,0
N_000103,N_000583,567.26,2023-01-03 18:00:00,0
N_000009,M_REC_000420,89.69,2023-01-03 19:00:00,1
N_000456,N_000494,5000.0,2023-01-03 19:00:00,0
N_000535,N_000656,267.29,2023-01-03 19:00:00,0
N_000476,N_001469,97.18,2023-01-03 19:00:00,0
N_000024,M_REC_000009,194.23,2023-01-03 19:00:00,1
M_DOR_000278,N_001995,367.25,2023-01-03 19:00:00,1
N_000349,N_001391,947.2,2023-01-03 19:00:00,0
N_001973,N_000666,626.87,2023-01-03 20:00:00,0
N_000002,M_REC_000494,34.08,2023-01-03 20:00:00,1
N_001776,N_000746,1393.35,2023-01-03 20:00:00,0
N_000519,N_001229,118.9,2023-01-03 20:00:00,0
N_001582,N_000307,194.84,2023-01-03 20:00:00,0
N_000256,N_001814,1967.91,2023-01-03 20:00:00,0
M_DOR_000270,N_001977,1000.0,2023-01-03 20:00:00,1
N_000078,N_001578,2706.25,2023-01-03 20:00:00,0
M_DOR_000513,N_001959,580.26,2023-01-03 21:00:00,1
N_000145,N_001991,1103.68,2023-01-03 21:00:00,0
N_000975,N_000008,1371.24,2023-01-03 21:00:00,0
N_000158,N_001375,4937.37,2023-01-03 21:00:00,0
N_000745,N_001028,27.15,2023-01-03 21:00:00,0
M_DOR_000002,N_001985,1000.0,2023-01-03 21:00:00,1
M_DOR_000387,N_001962,790.8,2023-01-03 21:00:00,1
N_000009,M_REC_000065,13.09,2023-01-03 21:00:00,1
N_000042,M_REC_000466,53.65,2023-01-03 21:00:00,1
N_000641,N_001121,468.27,2023-01-03 21:00:00,0
M_DOR_000089,N_001956,1000.0,2023-01-03 21:00:00,1
N_000038,M_REC_000486,25.88,2023-01-03 22:00:00,1
M_DOR_000195,N_001998,410.86,2023-01-03 22:00:00,1
N_001010,N_000876,696.69,2023-01-03 22:00:00,0
N_001895,N_000109,260.97,2023-01-03 22:00:00,0
N_000012,M_REC_000513,129.0,2023-01-03 22:00:00,1
N_001447,N_000601,329.43,2023-01-03 22:00:00,0
N_001636,N_000610,3827.56,2023-01-03 22:00:00,0
N_001419,N_001344,357.33,2023-01-03 22:00:00,0
M_DOR_000317,N_001996,58.62,2023-01-03 22:00:00,1
M_DOR_000041,N_001986,991.64,2023-01-03 22:00:00,1
N_000298,N_001577,201.6,2023-01-03 22:00:00,0
M_DOR_000013,N_001972,400.12,2023-01-03 23:00:00,1
M_DOR_000020,N_001979,449.84,2023-01-03 23:00:00,1
M_DOR_000502,N_001963,560.73,2023-01-03 23:00:00,1
M_DOR_000570,N_001961,732.7,2023-01-03 23:00:00,1
N_001768,N_000154,5000.0,2023-01-03 23:00:00,0
N_001610,N_000947,139.16,2023-01-03 23:00:00,0
N_001894,N_000212,171.36,2023-01-03 23:00:00,0
M_DOR_000559,N_001955,107.62,2023-01-03 23:00:00,1
N_000166,N_000365,497.76,2023-01-03 23:00:00,0
M_DOR_000372,N_001965,1000.0,2023-01-04 00:00:00,1
N_000016,M_EXT_000203,722.93,2023-01-04 00:00:00,1
M_DOR_000403,N_001980,185.9,2023-01-04 00:00:00,1
N_000026,M_REC_000564,30.17,2023-01-04 00:00:00,1
M_DOR_000335,N_001995,1000.0,2023-01-04 00:00:00,1
N_000022,M_EXT_000550,234.3,2023-01-04 00:00:00,1
N_000004,M_EXT_000294,1066.94,2023-01-04 00:00:00,1
N_001129,N_000842,3662.02,2023-01-04 00:00:00,0
N_000010,M_REC_000153,133.19,2023-01-04 00:00:00,1
N_000014,M_EXT_000260,223.35,2023-01-04 00:00:00,1
N_000041,M_EXT_000518,2000.0,2023-01-04 00:00:00,1
N_000027,M_EXT_000322,359.69,2023-01-04 00:00:00,1
N_001170,N_001985,3450.84,2023-01-04 00:00:00,0
M_DOR_000087,N_001959,1000.0,2023-01-04 00:00:00,1
N_000032,M_EXT_000442,2000.0,2023-01-04 00:00:00,1
N_000034,M_EXT_000197,653.55,2023-01-04 00:00:00,1
N_000010,M_EXT_000598,2000.0,2023-01-04 00:00:00,1
N_000038,M_EXT_000532,1859.7,2023-01-04 00:00:00,1
N_000039,M_EXT_000191,307.76,2023-01-04 00:00:00,1
N_000042,M_EXT_000392,1672.03,2023-01-04 00:00:00,1
N_000016,M_EXT_000243,200.02,2023-01-04 00:00:00,1
M_DOR_000174,N_001950,660.78,2023-01-04 00:00:00,1
N_000033,M_REC_000371,63.54,2023-01-04 00:00:00,1
N_000003,M_EXT_000036,424.35,2023-01-04 00:00:00,1
N_000031,M_EXT_000244,2000.0,2023-01-04 00:00:00,1
N_000031,M_EXT_000212,228.53,2023-01-04 00:00:00,1
N_000012,M_EXT_000213,100.0,2023-01-04 00:00:00,1
N_000044,M_EXT_000060,184.18,2023-01-04 00:00:00,1
N_000046,M_EXT_000455,1335.47,2023-01-04 00:00:00,1
N_000017,M_EXT_000145,384.63,2023-01-04 00:00:00,1
N_000013,M_EXT_000147,2000.0,2023-01-04 00:00:00,1
N_001428,N_001411,122.28,2023-01-04 00:00:00,0
N_000044,M_EXT_000149,1467.19,2023-01-04 00:00:00,1
N_000024,M_EXT_000060,673.08,2023-01-04 00:00:00,1
N_000129,N_001337,132.71,2023-01-04 00:00:00,0
N_000021,M_REC_000256,124.73,2023-01-04 00:00:00,1
N_000019,M_EXT_000236,2000.0,2023-01-04 00:00:00,1
N_000025,M_EXT_000242,200.17,2023-01-04 00:00:00,1
N_000014,M_EXT_000510,138.87,2023-01-04 00:00:00,1
M_DOR_000407,N_001997,237.8,2023-01-04 00:00:00,1
N_001574,N_001501,1034.81,2023-01-04 01:00:00,0
N_001804,N_000625,55.32,2023-01-04 01:00:00,0
M_DOR_000480,N_001964,933.48,2023-01-04 01:00:00,1
N_000295,N_001208,1086.69,2023-01-04 01:00:00,0
N_001616,N_000843,534.85,2023-01-04 01:00:00,0
N_000009,M_REC_000158,179.8,2023-01-04 01:00:00,1
N_001311,N_001255,604.36,2023-01-04 01:00:00,0
N_001501,N_000509,1033.39,2023-01-04 01:00:00,0
N_000037,M_REC_000524,133.97,2023-01-04 01:00:00,1
M_DOR_000518,N_001951,1000.0,2023-01-04 02:00:00,1
M_DOR_000206,N_001953,247.52,2023-01-04 02:00:00,1
M_DOR_000262,N_001997,1000.0,2023-01-04 02:00:00,1
N_000105,N_000626,596.31,2023-01-04 02:00:00,0
N_000913,N_001652,161.81,2023-01-04 02:00:00,0
N_001198,N_001236,568.81,2023-01-04 02:00:00,0
N_001220,N_000917,124.66,2023-01-04 03:00:00,0
N_000631,N_001846,86.24,2023-01-04 03:00:00,0
N_001025,N_000015,1935.7,2023-01-04 03:00:00,0
M_DOR_000590,N_001981,711.05,2023-01-04 03:00:00,1
M_DOR_000192,N_001991,1000.0,2023-01-04 03:00:00,1
M_DOR_000141,N_001992,96.07,2023-01-04 03:00:00,1
N_000012,M_REC_000181,166.52,2023-01-04 03:00:00,1
N_000037,M_REC_000453,151.34,2023-01-04 03:00:00,1
N_000000,M_REC_000511,130.59,2023-01-04 03:00:00,1
N_000039,M_REC_000201,100.97,2023-01-04 03:00:00,1
M_DOR_000589,N_001956,1000.0,2023-01-04 03:00:00,1
N_000122,N_001044,2723.43,2023-01-04 03:00:00,0
N_001975,N_000529,162.25,2023-01-04 03:00:00,0
N_001496,N_001645,83.14,2023-01-04 04:00:00,0
M_DOR_000034,N_001955,1000.0,2023-01-04 04:00:00,1
N_000538,N_000962,5000.0,2023-01-04 04:00:00,0
N_000475,N_001999,3322.72,2023-01-04 04:00:00,0
M_DOR_000182,N_001966,1000.0,2023-01-04 04:00:00,1
M_DOR_000227,N_001958,792.03,2023-01-04 04:00:00,1
N_000620,N_000318,329.08,2023-01-04 04:00:00,0
N_001284,N_001504,238.16,2023-01-04 04:00:00,0
N_000655,N_001192,1515.57,2023-01-04 04:00:00,0
N_000931,N_000826,1927.87,2023-01-04 04:00:00,0
M_DOR_000543,N_001991,606.43,2023-01-04 04:00:00,1
N_001794,N_000929,10.0,2023-01-04 05:00:00,0
N_001766,N_000828,5000.0,2023-01-04 05:00:00,0
N_000952,N_000688,546.28,2023-01-04 05:00:00,0
M_DOR_000505,N_001970,1000.0,2023-01-04 05:00:00,1
M_DOR_000240,N_001979,50.0,2023-01-04 05:00:00,1
M_DOR_000236,N_001961,355.5,2023-01-04 05:00:00,1
N_000034,M_REC_000084,85.99,2023-01-04 06:00:00,1
N_000256,N_000276,539.54,2023-01-04 06:00:00,0
M_DOR_000335,N_001955,1000.0,2023-01-04 06:00:00,1
N_000020,M_REC_000460,69.67,2023-01-04 06:00:00,1
N_001959,N_001861,346.78,2023-01-04 06:00:00,0
N_000002,N_001698,215.81,2023-01-04 06:00:00,0
N_000487,N_001391,525.41,2023-01-04 06:00:00,0
M_DOR_000133,N_001973,1000.0,2023-01-04 06:00:00,1
N_000045,M_REC_000250,136.11,2023-01-04 06:00:00,1
M_DOR_000355,N_001952,1000.0,2023-01-04 07:00:00,1
M_DOR_000574,N_001958,1000.0,2023-01-04 07:00:00,1
N_001052,N_001575,128.19,2023-01-04 07:00:00,0
N_000040,M_REC_000083,139.38,2023-01-04 07:00:00,1
N_000948,N_000954,70.01,2023-01-04 07:00:00,0
N_000031,M_REC_000558,59.7,2023-01-04 07:00:00,1
M_DOR_000301,N_001964,104.24,2023-01-04 07:00:00,1
M_DOR_000303,N_001954,1000.0,2023-01-04 07:00:00,1
M_DOR_000448,N_001954,563.66,2023-01-04 07:00:00,1
N_001203,N_001443,86.7,2023-01-04 07:00:00,0
N_000016,M_REC_000598,18.97,2023-01-04 07:00:00,1
N_000030,M_REC_000131,33.89,2023-01-04 08:00:00,1
N_000036,M_REC_000561,71.32,2023-01-04 08:00:00,1
N_001202,N_000138,1620.03,2023-01-04 08:00:00,0
N_001906,N_001608,312.55,2023-01-04 08:00:00,0
N_000066,N_000836,1895.68,2023-01-04 08:00:00,0
N_000379,N_000593,23.21,2023-01-04 08:00:00,0
N_000901,N_001204,2505.48,2023-01-04 08:00:00,0
N_000303,N_001196,3163.76,2023-01-04 08:00:00,0
N_001281,N_001888,1315.35,2023-01-04 08:00:00,0
N_001650,N_000615,120.23,2023-01-04 08:00:00,0
N_001782,N_000890,2242.31,2023-01-04 09:00:00,0
N_000790,N_000763,973.68,2023-01-04 09:00:00,0
N_000024,M_REC_000249,20.21,2023-01-04 09:00:00,1
N_000022,M_REC_000267,69.32,2023-01-04 09:00:00,1
N_000267,N_000724,488.31,2023-01-04 09:00:00,0
N_000553,N_001078,230.15,2023-01-04 09:00:00,0
M_DOR_000045,N_001967,50.0,2023-01-04 09:00:00,1
M_DOR_000349,N_001953,50.0,2023-01-04 09:00:00,1
M_DOR_000013,N_001959,1000.0,2023-01-04 10:00:00,1
