,gnn_proba
C1010423126,0.0034973526
C1010423187,0.0062598754
C1010425951,0.0034568317
C1010450692,1.2309486e-05
C1010507870,0.0035703818
C1010511201,0.0035132258
C101051316,0.003021945
C1010521568,0.005439435
C1010534882,1.0
C1010536295,0.9999943
C1010551478,0.0025072598
C1010561579,0.0036746627
C1010562980,0.008401695
C1010567280,0.0030388448
C1010574238,0.0035580632
C1010578806,1.831482e-05
C1010584151,0.004411822
C1010588777,0.0037030354
C1010594197,2.1765683e-05
C1010605974,4.3937616e-05
C1010618202,1.0
C1010648396,3.8054884e-05
C1010649909,0.0034596026
C1010655186,2.347266e-05
C1010706730,0.0036303783
C101071810,0.0030309774
C101072096,1.2566638e-05
C1010726040,0.0062297448
C1010727687,0.0034565576
C1010737727,6.704633e-05
C1010765614,5.362678e-05
C1010788641,0.001500927
C1010816054,0.0040801116
C1010825925,1.2645731e-05
C1010838670,0.0035122978
C1010849059,0.0035155336
C101085214,1.3869529e-05
C1010917075,0.0024913743
C1010924824,0.0035474338
C101093051,0.0025162487
C1010958087,0.0035131625
C1010973952,0.99999917
C1010981951,0.0035497234
C1010995493,1.914852e-05
C1011019033,1.9024057e-05
C1011024527,0.0045064306
C10110325,0.0048984047
C101103722,2.1374692e-05
C1011054162,0.9999685
C1011068232,2.4688177e-05
C101107356,0.0024996903
C101110027,0.0035251614
C1011102518,5.243736e-05
C1011109339,4.637284e-05
C1011114777,1.234433e-05
C1011135779,1.538037e-05
C1011141159,0.0025428906
C101115194,0.00353144
C1011158272,0.9999994
C101115920,0.0025259121
C101116071,0.003510544
C1011161536,0.004517596
C1011187484,0.0025205943
C1011200605,0.005462071
C1011210198,0.0035104738
C1011231745,1.2776101e-05
C1011238899,5.6036853e-05
C1011250884,1.28628035e-05
C1011253619,0.0030009344
C1011262270,0.002523704
C1011263369,1.2921154e-05
C1011295887,0.0009575535
C1011318964,0.002512804
C1011319445,0.007040238
C1011325383,0.006745702
C1011327941,1.2729691e-05
C101133763,0.0045871837
C1011349802,1.0
C1011395618,4.718107e-05
C1011398973,0.004488216
C1011401462,0.0035498904
C1011408443,0.0035397017
C1011409295,0.0025272956
C1011415771,1.8441046e-05
C101142281,0.002579115
C1011431332,1.8680246e-05
C1011440850,0.0055389013
C1011464874,1.9338053e-05
C1011469265,0.0026194258
C1011476276,4.6020672e-05
C1011489317,0.0025965008
C1011490179,0.0034856396
C1011490419,0.9999999
C1011493697,1.2688435e-05
C1011501784,0.0030073125
C1011506599,1.0
C1011512834,0.003562228
C1011514810,6.692687e-05
C1011516202,0.9999951
C101152099,0.0035383904
C1011526202,8.176823e-05
C1011539037,2.9584984e-05
C1011540644,0.0053104926
C101154332,2.208372e-05
C1011553315,5.355166e-05
C1011559639,0.0024961699
C101156429,4.5210756e-05
C1011568940,0.0001292747
C1011584424,0.004437671
C1011593327,0.0030257455
C1011603866,0.004496768
C101160498,1.4847667e-05
C101161172,0.00025985847
C1011613705,0.002536053
C1011626360,2.0406145e-05
C1011646047,1.2767843e-05
C1011665365,0.9999988
C1011674833,8.145413e-05
C1011706886,0.006755994
C1011707532,0.0030298538
C1011715407,1.46648135e-05
C1011717144,0.0025558916
C1011717805,0.004566547
C101172708,0.0026451251
C1011735291,0.004862738
C1011740300,0.0024959156
C1011792447,0.0025876618
C1011797234,1.2983409e-05
C101179743,1.0
C1011806570,1.0
C1011807007,1.7962418e-05
C1011817795,0.002496286
C1011823699,0.0038699994
C1011829657,0.9999931
C1011839451,1.8969291e-05
C1011845863,1.8895931e-05
C1011860992,0.004501849
C1011864403,0.99995255
C101186501,0.0026013944
C1011865698,1.0
C101187176,1.2707409e-05
C1011887300,1.218605e-05
C1011899331,1.0
C1011909959,0.0035230417
C1011911754,1.4057179e-05
C1011918912,1.0
C101192712,2.5984129e-05
C1011927637,2.4118823e-05
C1011927790,1.3523578e-05
C1011928696,0.003017064
C1011934452,0.00020071612
C1011937163,0.0035269845
C1011985119,4.6194345e-05
C1011987568,1.0
C1012021334,0.0044360855
C1012022249,0.002548538
C1012028585,2.1415333e-05
C1012049955,0.002485883
C1012053866,0.99999523
C1012072962,0.0025311958
C1012084905,0.003610724
C1012088893,0.0034903204
C101211489,0.0025396936
C1012126411,0.0001516116
C1012130793,1.3993592e-05
C1012141082,0.0034642003
C1012144963,1.2226582e-05
C1012162682,1.888037e-05
C1012169854,0.005391736
C1012201100,2.040889e-05
C1012201968,0.9999999
C1012203149,0.007340509
C1012253116,2.0928639e-05
C1012282357,0.0045229946
C1012300074,0.0024951962
C1012303712,0.00019271458
C1012305170,0.0025118145
C1012311136,0.003482997
C1012328752,0.0025013897
C1012340691,1.3230897e-05
C1012340770,1.0
C1012340958,0.0025405965
C1012347791,0.0035844385
C1012364225,0.00656304
C1012366293,0.99999285
C1012372459,0.0025089644
C1012378667,7.9284655e-05
C1012390101,0.0035433837
C1012406049,0.0030525695
C1012437535,0.00014786988
C1012443151,0.00010573059
C1012455859,0.0031260373
C1012471174,1.8998857e-05
C1012480504,6.800869e-05
C1012484912,0.0036870628
C1012486073,0.0035620471
C1012488684,6.480728e-05
C1012496839,0.002627662
C1012497962,0.004614953
C1012507443,0.0034886606
C1012511599,0.0035074428
C1012513903,0.0035046972
C1012517011,1.2253594e-05
C1012528631,0.0025269228
C1012554183,7.2298375e-05
C1012565110,2.008312e-05
C1012572063,4.3540367e-05
C1012580160,0.99999344
C1012580220,0.9999926
C101258207,2.1416947e-05
C1012603537,0.005455281
C1012616923,0.0024903824
C10126203,0.0045584217
C1012637781,8.633286e-05
C1012643019,1.2224041e-05
C1012646729,0.0052254866
C1012669777,0.0034678993
C1012675052,1.9985011e-05
C101267976,7.656975e-05
C1012684711,0.0035940395
C1012695476,1.257858e-05
C1012698401,1.3164718e-05
C1012744019,0.0043934938
C1012757371,0.002584353
C1012764325,0.004392122
C1012773118,4.6233305e-05
C101278487,5.0876435e-05
C1012785532,4.489548e-05
C1012789227,0.00010970173
C1012799951,0.9999999
C1012802490,0.002544679
C1012812583,0.003613288
C1012839161,1.39448075e-05
C1012858017,0.0031146177
C1012859321,1.2590725e-05
C1012867109,2.1432823e-05
C101287765,0.00021578331
C1012885261,2.0242403e-05
C101288924,4.6307174e-05
C1012893991,0.005514384
C101290161,0.004369894
C1012912205,1.283522e-05
C1012912628,0.002634336
C101291912,1.9726414e-05
C1012919311,0.0044123684
C1012924989,1.8546369e-05
C1012928528,2.460786e-05
C1012936655,4.534145e-05
C1012939879,0.00253484
C1012951080,0.005565954
C1012951615,0.0041302536
C1012965310,0.0052296226
C1013016184,0.0035282485
C1013025071,0.0035534059
C1013031913,3.28389e-05
C1013051243,0.0054247202
C1013052287,0.0034969535
C1013059674,1.9877636e-05
C1013067069,1.9486524e-05
C1013069669,0.99999356
C1013071902,1.225841e-05
C1013078036,0.0045506414
C1013101723,0.9999989
C1013107798,5.4295375e-05
C1013114114,1.9322162e-05
C101313114,0.0035612872
C1013137540,0.0025153116
C1013165652,1.9000341e-05
C1013193550,1.8541452e-05
C1013204217,1.2363037e-05
C1013209624,0.002503756
C1013220847,0.99999344
C1013222920,1.2417748e-05
C1013225153,0.0025458774
C1013225615,3.0436388e-05
C1013229828,0.0034763238
C1013235423,0.0035330998
C1013235945,1.4315057e-05
C101325182,0.008936426
C101326451,8.809896e-05
C1013268634,2.192606e-05
C1013282201,0.0034367891
C1013288403,0.9999999
C1013293864,0.0035646528
C1013301662,7.774979e-05
C1013301931,1.0
C1013315156,4.9158527e-05
C1013317855,0.0043798243
C101331924,0.0030320599
C1013319289,0.006060345
C1013330659,0.006627044
C1013331488,2.510011e-05
C1013333978,2.0190466e-05
C1013348823,0.004374168
C1013353944,1.327602e-05
C1013357218,0.002486517
C1013364780,0.0026312808
C1013369434,0.0025349162
C101337534,0.005484997
C1013385845,0.9999943
C1013406107,4.618475e-05
C1013419575,0.9999939
C1013445085,2.9703888e-05
C1013450653,1.3088132e-05
C1013451315,0.003587468
C1013455038,0.003493941
C1013477823,0.0035327105
C1013477865,0.0035016793
C1013485127,2.0284802e-05
C1013485547,0.002538044
C1013485687,0.0025085967
C1013488784,0.004869961
C1013496225,2.0031168e-05
C1013499668,0.000117553434
C1013511446,1.0
C1013529788,2.215263e-05
C1013540022,0.0024913682
C1013561013,0.00010500166
C101359786,0.0024914178
C1013601481,0.005255076
C1013615202,0.0055321907
C1013618609,1.2713361e-05
C101364755,1.8507377e-05
C1013667894,0.002551655
C1013668787,0.0034548333
C1013674942,0.003454963
C1013677227,0.0034994325
C1013678206,0.0040989867
C1013692868,0.003534999
C1013697111,6.8649e-05
C1013700132,3.6880658e-05
C101371414,0.99999654
C1013716057,0.00451405
C101372398,1.9501766e-05
C1013728222,0.0025337841
C1013752838,1.4112399e-05
C10137695,0.005540745
C1013780730,1.23764385e-05
C1013790957,0.0061519425
C1013797656,0.002556485
C1013806460,0.004542962
C1013825417,1.3662162e-05
C1013831307,0.003020832
C1013840936,2.2096528e-05
C1013845504,1.3652147e-05
C1013845510,0.00013367418
C1013864779,4.5233483e-05
C1013875739,0.004287997
C1013876086,0.0035213646
C1013885995,0.0035214252
C1013899628,1.2299054e-05
C1013906476,0.0030362527
C1013925916,0.0030644785
C1013931672,1.0
C1013935061,0.0025510686
C1013959080,1.622373e-05
C1013965143,0.0035360896
C1013974967,2.4481158e-05
C1013980969,0.0040704254
C1013998229,0.004749985
C1014000122,0.99999905
C1014000157,0.0058195214
C1014009702,0.0034895972
C1014012537,0.11822807
C101402761,0.0043808427
C1014037628,0.003548106
C1014044598,1.9904499e-05
C1014050173,0.004531444
C101406008,0.0030339328
C1014076027,1.2683378e-05
C1014077257,0.99999905
C1014089844,0.01014401
C1014099754,0.0025955897
C1014104840,1.298534e-05
C1014108546,0.00015830515
C1014133398,0.0002634344
C1014135669,0.0103581315
C1014146496,0.002489473
C1014147494,0.0035112149
C1014154376,7.204917e-05
C1014154935,0.0034945917
C1014174901,0.0045121806
C101419402,0.0034641197
C1014195727,0.0034698283
C1014201315,5.6659475e-05
C1014202971,2.1464099e-05
C1014208862,3.8770355e-05
C1014211061,1.9734916e-05
C1014217902,5.051583e-05
C1014220364,2.0059728e-05
C1014223834,0.0025253983
C1014234288,0.0025125986
C1014235703,4.8409816e-05
C1014255081,2.703347e-05
C1014259462,0.0034735198
C101426716,1.296893e-05
C1014287773,0.0067558982
C1014290287,0.0025146871
C1014290906,0.003557886
C101429463,1.4786907e-05
C1014298205,1.0
C10142987,0.0035142177
C1014304650,8.805503e-05
C101430626,0.0025640128
C1014330952,2.2729893e-05
C1014333901,0.0034347873
C1014360657,1.3867492e-05
C1014369415,1.919472e-05
C1014381910,1.3441544e-05
C1014398371,0.0025272933
C1014431235,0.0054561584
C1014432294,0.004046159
C1014439528,0.0034899455
C1014449898,0.9999933
C1014466431,0.0024977066
C1014468955,0.0038321887
C1014482321,0.0025529806
C1014484059,0.99999356
C1014489960,1.25679935e-05
C1014492315,0.00073375774
C1014509211,0.0030373195
C1014517365,1.0
C1014525191,0.0045529357
C101453210,0.002513807
C101455775,0.9999969
C1014568696,0.0045394376
C1014592338,0.0034495739
C1014608573,0.0026413046
C1014616442,1.0
C1014626326,0.0035331168
C1014629829,0.004435285
C1014634652,2.1474707e-05
C1014648536,4.6699104e-05
C1014653780,0.003490836
C1014676653,6.4270615e-05
C101468570,1.9025832e-05
C1014710050,2.196882e-05
C1014721679,2.9436247e-05
C1014738812,2.5103172e-05
C101474520,0.0035184578
C1014765506,0.002496583
C1014766058,0.0025117886
C1014768391,0.0034503937
C1014799786,0.0035012716
C10148087,1.8756058e-05
C1014828020,0.00253433
C1014836767,0.9999999
C1014844676,0.0070522386
C1014850662,1.24537055e-05
C1014870297,2.6140438e-05
C101487622,0.0035175718
C1014878234,0.0008285464
C1014882378,1.0
C1014889309,0.00300781
C1014895017,2.1867905e-05
C1014897531,5.6110377e-05
C101491734,0.0030139536
C1014923261,3.3827655e-05
C1014931386,0.006298745
C1014935920,4.901828e-05
C1014937031,1.2746114e-05
C1014939372,0.0047562467
C101496982,0.0005334566
C1014970520,4.3607226e-05
C1014972653,0.00084275665
C1014973905,0.0034837702
C1015003037,0.0055762907
C1015013074,0.0035929673
C1015035158,0.00077720487
C10150504,1.29959935e-05
C1015051610,1.0
C1015056560,0.0054417346
C1015063475,1.315587e-05
C1015087620,1.9466093e-05
C1015093028,0.00031149868
C1015104500,0.0034401875
C1015126700,0.004093165
C101513101,0.0045088893
C1015137341,1.0
C1015141511,2.01824e-05
C1015166613,1.9510026e-05
C1015173157,0.0030418152
C1015188926,0.0030165608
C1015191460,0.0035018357
C1015197090,0.004503484
C1015205998,1.8476427e-05
C1015214057,0.0014547339
C1015227078,1.9632576e-05
C101523408,2.1352751e-05
C101524534,4.68459e-05
C1015245469,0.0052706506
C1015247650,1.2565201e-05
C1015251668,0.0053607784
C1015261874,1.8387695e-05
C1015276031,0.0046353405
C1015277481,0.003966723
C1015283511,0.0025384317
C1015306914,0.00672119
C1015309209,1.0
C1015316051,0.0034901542
C1015316954,0.004670375
C1015318176,0.0040433775
C101532797,0.0052339905
C1015331441,1.943719e-05
C1015335827,1.9693915e-05
C1015340766,0.005513351
C1015341249,1.2468131e-05
C101535960,0.0035312674
C1015370666,0.0025000398
C1015374997,0.0025076938
C1015376145,1.2221336e-05
C1015380523,4.352542e-05
C1015384657,1.2262524e-05
C1015397329,0.006097635
C1015416825,0.002493851
C1015459434,0.0025326805
C1015480817,5.728502e-05
C1015488648,0.0034403529
C1015493874,4.753192e-05
C1015512970,1.4594386e-05
C1015519003,1.8163877e-05
C1015529677,4.336186e-05
C1015530164,0.0025100783
C1015544336,2.1651573e-05
C1015545303,0.0044491356
C1015580881,5.3524902e-05
C1015594741,1.2775821e-05
C1015599837,0.9999989
C1015615322,0.9999927
C1015625036,0.004401278
C1015650621,1.0
C1015653699,2.4515828e-05
C1015689018,0.002493432
C1015703912,0.004491891
C1015727533,0.0035045724
C1015731928,4.5479937e-05
C10157381,0.0059010386
C1015754309,0.99999785
C1015789730,0.0041119894
C1015796351,1.3559386e-05
C101579875,0.00013248844
C1015825755,2.1751928e-05
C1015829342,0.0030282927
C1015835310,1.0
C1015839900,0.002521255
C1015856166,0.9999999
C1015871257,1.2806048e-05
C1015888357,6.7721805e-05
C1015890891,0.005522813
C1015891254,1.8563285e-05
C1015906751,1.2407579e-05
C1015922330,0.00019948819
C101594711,0.0051556793
C1015949743,2.1743903e-05
C1015955362,4.311417e-05
C1015989725,0.9999987
C1015990810,0.0047008474
C1015994481,0.0034770078
C1015999461,0.0030850323
C1016008655,1.835728e-05
C1016011422,1.0
C1016048808,0.002559339
C1016060070,1.0
C101606324,1.0
C1016096120,4.743384e-05
C1016104315,0.0034429664
C1016130491,0.0030546945
C1016132613,0.0036537
C1016143311,0.006995738
C1016150572,0.0025313185
C1016160383,0.9999987
C1016169799,1.8672783e-05
C1016171327,0.004588786
C1016172241,0.0035889938
C1016180421,1.30248545e-05
C1016204809,0.0026266836
C1016227332,0.0001215668
C1016231128,0.003031479
C1016235131,1.260483e-05
C1016240029,0.0030609963
C1016252906,0.006178474
C1016258639,0.0051991283
C1016268484,0.0044329404
C1016283309,0.0025668936
C1016285931,2.047851e-05
C1016295105,0.005649165
C1016304534,1.3405406e-05
C1016321411,0.0034539388
C1016323653,0.9999995
C1016324622,0.0025009925
C1016328795,1.8558472e-05
C1016338148,1.8437773e-05
C1016338433,1.3900301e-05
C1016347407,0.0034807867
C1016349502,0.003489325
C101635219,1.943771e-05
C101637832,0.0030423298
C1016399548,0.0036085667
C1016403725,0.0025124238
C1016410961,4.9490278e-05
C1016414808,0.0040108683
C101641916,0.0035143709
C1016426304,2.1587926e-05
C1016428891,1.35417085e-05
C1016445906,0.0034990616
C1016490289,6.530172e-05
C1016493698,1.22187275e-05
C1016495079,0.0036563464
C1016497170,0.0025950624
C1016498969,0.0035817213
C1016510122,0.0025300186
C101651093,0.0030223846
C1016521110,1.2560121e-05
C1016521533,1.0
C1016533519,4.3698263e-05
C1016539944,1.3356786e-05
C1016542132,0.0037530526
C1016544770,1.8107597e-05
C1016615800,2.2608376e-05
C1016616731,0.99999964
C1016626170,0.9999924
C1016637289,0.0034899572
C1016640257,1.2455452e-05
C1016662230,1.2893962e-05
C1016664711,0.0034784689
C1016665780,1.4662212e-05
C1016681958,0.0046021305
C1016682999,0.004572996
C1016693776,1.876207e-05
C1016695097,0.0057391427
C1016695737,1.2186724e-05
C1016695843,1.2416469e-05
C101674039,0.0030337381
C1016745655,0.0001167155
C1016759454,1.0
C101677237,0.99999964
C1016774325,5.3149124e-05
C1016786256,0.0037265774
C1016804226,0.003619023
C1016812276,0.0030790358
C1016813971,1.2769743e-05
C101681856,0.0035887295
C1016818940,0.00014318134
C1016851783,0.0031901274
C101686374,1.4239545e-05
C1016865939,0.0057429695
C1016872323,0.0025043122
C1016873522,0.0034569977
C1016874582,1.0
C1016887967,0.0035121306
C1016889565,0.99999523
C1016889651,2.0118312e-05
C1016892734,1.0
C1016893923,0.0010493395
C1016917888,0.0044801296
C1016934607,1.233207e-05
C101696791,0.00552706
C1016981311,9.723735e-05
C1016991706,2.6365184e-05
C1016999662,0.0034484104
C1017004428,0.005473073
C1017010014,1.5828082e-05
C1017010610,0.0022992822
C1017016927,1.0
C1017027292,0.002511638
C1017027931,1.3602491e-05
C1017071701,0.004075774
C1017072686,1.0
C1017080942,0.0030736933
C1017084184,4.6148558e-05
C1017086943,0.0035186752
C1017092762,1.9804413e-05
C1017106905,1.9408259e-05
C1017113849,3.4665973e-05
C1017130478,0.002491706
C1017133697,0.0051110517
C1017139876,5.019324e-05
C1017151834,0.0036987627
C1017152556,0.003576341
C1017172186,0.0052758553
C1017185065,1.8500725e-05
C1017192904,0.0035616187
C1017196381,2.8641787e-05
C1017237425,0.0035092896
C1017254424,2.5152107e-05
C1017255525,0.0035255537
C1017263066,0.004381731
C101729491,0.0025347301
C1017325594,1.2487575e-05
C1017328096,0.0045612506
C1017361151,1.0
C1017377982,0.0040770825
C1017383601,5.9865946e-05
C1017394690,0.0035192738
C1017401472,1.0
C1017405459,1.2398459e-05
C1017417592,0.0035830063
C1017424129,2.7709155e-05
C1017446599,0.9999987
C1017447078,2.4106128e-05
C1017453895,1.4237698e-05
C1017476107,0.0024952975
C101748960,0.0035420002
C1017492111,0.00256478
C1017494599,1.9787232e-05
C1017495593,2.1645234e-05
C1017499037,0.0025105798
C1017507202,1.9304536e-05
C1017526346,0.0035036686
C1017528176,0.0069734934
C1017536197,1.3626848e-05
C1017542292,1.8894796e-05
C101755123,0.00024061534
C101755380,0.0036051476
C1017558762,0.00015876831
C1017580631,1.0
C1017590244,2.3314396e-05
C1017593604,0.00011036674
C1017596358,0.0034392853
C101761382,1.8073833e-05
C1017633374,0.0025884174
C1017644308,1.8836685e-05
C1017670759,1.9899051e-05
C1017696369,1.2892105e-05
C1017724198,0.0025834881
C1017727914,0.0030561225
C101774782,2.8352715e-05
C1017757031,0.003031332
C101776528,1.2339374e-05
C1017767725,1.874406e-05
C1017770930,3.204867e-05
C1017786535,0.003592421
C1017788245,2.0836314e-05
C1017845506,1.9391902e-05
C1017847677,1.8920708e-05
C1017864257,4.619849e-05
C101788634,0.0066464124
C1017891074,1.0
C1017913693,0.9999821
C1017914062,3.9304185e-05
C1017935635,0.0048246686
C101793658,0.0041436693
C1017956926,1.2559439e-05
C1017957897,6.5278924e-05
C1017958321,0.0035198005
C1017971216,4.1481584e-05
C1017981616,2.9910454e-05
C1017983621,0.0055223727
C1017998578,0.0049416698
C1018013961,1.3427156e-05
C1018019381,0.0035027228
C1018039060,2.0236499e-05
C1018057426,0.005647786
C101806435,0.0035204513
C1018069924,1.2536952e-05
C1018084642,0.0040684487
C1018085685,1.0
C1018085945,0.0025287096
C1018094825,1.0
C101809775,1.9209572e-05
C1018124380,1.3393215e-05
C1018125544,2.8172404e-05
C1018151249,0.003022945
C1018152372,1.26746e-05
C1018165422,1.2347755e-05
C1018175754,0.005764965
C1018196361,0.0035226766
C1018212860,1.2293929e-05
C1018263096,0.0026584147
C1018282267,1.2534561e-05
C1018285761,0.0001778991
C1018287014,1.9140467e-05
C1018290613,0.002500067
C1018293702,1.2843314e-05
C1018300014,0.004578193
C1018310032,1.0
C1018312029,0.0054646647
C1018325795,1.3794813e-05
C1018353140,0.0034452183
